"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","time_manipulation","respondedwhen","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","11","32588","0.0-9.0-2.0","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","12","33815","0.0-9.0-3.0","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","13","34320","0.0-9.0-0.1","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1777","html-keyboard-response","14","36097","0.0-9.0-1.1","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","2900","ongrid","q","1","Ontogenetic","true","practice"
"","null","html-keyboard-response","15","36251","0.0-9.0-2.1","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","16","37473","0.0-9.0-3.1","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","17","37980","0.0-9.0-0.2","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","2180","html-keyboard-response","18","40161","0.0-9.0-1.2","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid"," ","","","","","Ontogenetic_Distractor_Nonthreat_target","2800","ongrid","p","9","Ontogenetic","false","practice"
"","null","html-keyboard-response","19","40315","0.0-9.0-2.2","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","20","41537","0.0-9.0-3.2","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","21","42043","0.0-9.0-0.3","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1509","html-keyboard-response","22","43553","0.0-9.0-1.3","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid"," ","","","","","Phylogenetic_Distractor_notarget","2700","ongrid"," ","1","Ontogenetic","true","practice"
"","null","html-keyboard-response","23","43709","0.0-9.0-2.3","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","24","44935","0.0-9.0-3.3","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","25","45443","0.0-9.0-0.4","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","2125","html-keyboard-response","26","47568","0.0-9.0-1.4","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","2600","ongrid","p","7","Ontogenetic","true","practice"
"","null","html-keyboard-response","27","47720","0.0-9.0-2.4","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","28","48931","0.0-9.0-3.4","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","29","49438","0.0-9.0-0.5","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1530","html-keyboard-response","30","50968","0.0-9.0-1.5","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid"," ","","","","","Ontogenetic_Distractor_notarget","2500","ongrid"," ","5","Ontogenetic","true","practice"
"","null","html-keyboard-response","31","51129","0.0-9.0-2.5","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","32","52356","0.0-9.0-3.5","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","33","52861","0.0-9.0-0.6","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1066","html-keyboard-response","34","53928","0.0-9.0-1.6","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","2400","ongrid","q","6","Ontogenetic","true","practice"
"","null","html-keyboard-response","35","54091","0.0-9.0-2.6","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","36","55312","0.0-9.0-3.6","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","37","55818","0.0-9.0-0.7","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1086","html-keyboard-response","38","56904","0.0-9.0-1.7","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","2300","ongrid","q","4","Ontogenetic","true","practice"
"","null","html-keyboard-response","39","57060","0.0-9.0-2.7","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","40","58280","0.0-9.0-3.7","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","41","58788","0.0-9.0-0.8","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","2092","html-keyboard-response","42","60880","0.0-9.0-1.8","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","2200","ongrid","q","8","Ontogenetic","true","practice"
"","null","html-keyboard-response","43","61046","0.0-9.0-2.8","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","44","62275","0.0-9.0-3.8","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","45","62782","0.0-9.0-0.9","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","46","64896","0.0-9.0-1.9","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","2579","html-keyboard-response","47","65376","0.0-9.0-2.9","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","mask grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","2100","onmask","p","5","Ontogenetic","true","practice"
"","null","html-keyboard-response","48","66602","0.0-9.0-3.9","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","49","67108","0.0-9.0-0.10","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1219","html-keyboard-response","50","68328","0.0-9.0-1.10","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","2000","ongrid","p","6","Ontogenetic","true","practice"
"","null","html-keyboard-response","51","68488","0.0-9.0-2.10","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","52","69714","0.0-9.0-3.10","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","53","70219","0.0-9.0-0.11","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1589","html-keyboard-response","54","71808","0.0-9.0-1.11","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","1900","ongrid","q","2","Ontogenetic","true","practice"
"","null","html-keyboard-response","55","71970","0.0-9.0-2.11","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","56","73199","0.0-9.0-3.11","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","57","73704","0.0-9.0-0.12","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1376","html-keyboard-response","58","75080","0.0-9.0-1.12","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid"," ","","","","","Phylogenetic_Distractor_notarget","1800","ongrid"," ","7","Ontogenetic","true","practice"
"","null","html-keyboard-response","59","75236","0.0-9.0-2.12","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","60","76463","0.0-9.0-3.12","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","61","76971","0.0-9.0-0.13","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","62","78678","0.0-9.0-1.13","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","2014","html-keyboard-response","63","78993","0.0-9.0-2.13","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","mask grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","1700","onmask","p","5","Ontogenetic","true","practice"
"","null","html-keyboard-response","64","80210","0.0-9.0-3.13","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","65","80718","0.0-9.0-0.14","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1450","html-keyboard-response","66","82168","0.0-9.0-1.14","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid"," ","","","","","Ontogenetic_Distractor_notarget","1600","ongrid"," ","4","Ontogenetic","true","practice"
"","null","html-keyboard-response","67","82327","0.0-9.0-2.14","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","68","83549","0.0-9.0-3.14","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","69","84058","0.0-9.0-0.15","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1367","html-keyboard-response","70","85426","0.0-9.0-1.15","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","1500","ongrid","p","1","Ontogenetic","true","practice"
"","null","html-keyboard-response","71","85586","0.0-9.0-2.15","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","72","86815","0.0-9.0-3.15","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","73","87321","0.0-9.0-0.16","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","74","88726","0.0-9.0-1.16","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1514","html-keyboard-response","75","88840","0.0-9.0-2.16","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","mask grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","1400","onmask","p","7","Ontogenetic","true","practice"
"","null","html-keyboard-response","76","90051","0.0-9.0-3.16","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","77","90557","0.0-9.0-0.17","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","874","html-keyboard-response","78","91432","0.0-9.0-1.17","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","1300","ongrid","q","1","Ontogenetic","true","practice"
"","null","html-keyboard-response","79","91584","0.0-9.0-2.17","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","80","92793","0.0-9.0-3.17","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","81","93299","0.0-9.0-0.18","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","878","html-keyboard-response","82","94178","0.0-9.0-1.18","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid"," ","","","","","Ontogenetic_Distractor_Nonthreat_target","1200","ongrid","p","5","Ontogenetic","false","practice"
"","null","html-keyboard-response","83","94342","0.0-9.0-2.18","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","84","95572","0.0-9.0-3.18","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","85","96080","0.0-9.0-0.19","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","86","97188","0.0-9.0-1.19","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1791","html-keyboard-response","87","97880","0.0-9.0-2.19","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","mask grid","q","","","","","Phylogenetic_Distractor_Threat_target","1100","onmask","q","6","Ontogenetic","true","practice"
"","null","html-keyboard-response","88","99095","0.0-9.0-3.19","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","feedback screen","null","","","","","","","","","","","",""
"","8863","html-keyboard-response","89","107984","0.0-10.0","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","pre-experimental_briefing"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","90","110518","0.0-11.0-0.0","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1523","html-keyboard-response","91","112041","0.0-11.0-1.0","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","2500","ongrid","p","1","Ontogenetic","true","experimental"
"","null","html-keyboard-response","92","112192","0.0-11.0-2.0","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","93","112908","0.0-11.0-0.1","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1364","html-keyboard-response","94","114273","0.0-11.0-1.1","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","2500","ongrid","p","7","Ontogenetic","true","experimental"
"","null","html-keyboard-response","95","114428","0.0-11.0-2.1","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","96","115151","0.0-11.0-0.2","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","1426","html-keyboard-response","97","116578","0.0-11.0-1.2","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid"," ","","","","","Ontogenetic_Distractor_Nonthreat_target","2500","ongrid","p","8","Ontogenetic","false","experimental"
"","null","html-keyboard-response","98","116729","0.0-11.0-2.2","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","99","117440","0.0-11.0-0.3","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","984","html-keyboard-response","100","118425","0.0-11.0-1.3","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","2500","ongrid","p","5","Ontogenetic","true","experimental"
"","null","html-keyboard-response","101","118590","0.0-11.0-2.3","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","102","119311","0.0-11.0-0.4","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
"","889","html-keyboard-response","103","120201","0.0-11.0-1.4","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","2500","ongrid","q","7","Ontogenetic","true","experimental"
"","null","html-keyboard-response","104","120355","0.0-11.0-2.4","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","105","121078","0.0-11.0-0.5","NVEfr0BLDs","5a3d4ffddaea400001ac15af","6617fad957f7c6a12ea16e26","6622cfea0e646e9171dce3c0","fixation cross","null","","","","","","","","","","","",""
