"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","53","182084","0.0-9.0-0.11","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","1530","html-keyboard-response","54","183615","0.0-9.0-1.11","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","image grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","ongrid","1900","p","4","Ontogenetic","true","practice"
"","null","html-keyboard-response","55","183766","0.0-9.0-2.11","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","56","184967","0.0-9.0-3.11","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","57","185469","0.0-9.0-0.12","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","1050","html-keyboard-response","58","186519","0.0-9.0-1.12","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","1800","q","4","Ontogenetic","true","practice"
"","null","html-keyboard-response","59","186669","0.0-9.0-2.12","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","60","187871","0.0-9.0-3.12","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","61","188371","0.0-9.0-0.13","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","1428","html-keyboard-response","62","189799","0.0-9.0-1.13","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","image grid"," ","","","","","Phylogenetic_Distractor_Nonthreat_target","ongrid","1700","p","7","Ontogenetic","false","practice"
"","null","html-keyboard-response","63","189950","0.0-9.0-2.13","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","64","191160","0.0-9.0-3.13","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","65","191660","0.0-9.0-0.14","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","1364","html-keyboard-response","66","193023","0.0-9.0-1.14","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","1600","q","6","Ontogenetic","true","practice"
"","null","html-keyboard-response","67","193175","0.0-9.0-2.14","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","68","194377","0.0-9.0-3.14","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","69","194877","0.0-9.0-0.15","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","70","196379","0.0-9.0-1.15","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1792","html-keyboard-response","71","196672","0.0-9.0-2.15","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","mask grid","q","","","","","Ontogenetic_Distractor_notarget","onmask","1500"," ","7","Ontogenetic","false","practice"
"","null","html-keyboard-response","72","197876","0.0-9.0-3.15","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","73","198379","0.0-9.0-0.16","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","74","199781","0.0-9.0-1.16","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1400","html-keyboard-response","75","204987","0.0-9.0-2.16","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","mask grid","null","","","","","Phylogenetic_Distractor_Threat_target","onmask","1400","q","9","Ontogenetic","false","practice"
"","null","html-keyboard-response","76","206188","0.0-9.0-3.16","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","77","206690","0.0-9.0-0.17","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","78","207992","0.0-9.0-1.17","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1421","html-keyboard-response","79","208114","0.0-9.0-2.17","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","mask grid","q","","","","","Phylogenetic_Distractor_Nonthreat_target","onmask","1300","p","7","Ontogenetic","false","practice"
"","null","html-keyboard-response","80","209315","0.0-9.0-3.17","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","81","209818","0.0-9.0-0.18","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","775","html-keyboard-response","82","210594","0.0-9.0-1.18","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","1200","q","5","Ontogenetic","true","practice"
"","null","html-keyboard-response","83","210745","0.0-9.0-2.18","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","84","211946","0.0-9.0-3.18","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","85","212448","0.0-9.0-0.19","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","86","213549","0.0-9.0-1.19","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1264","html-keyboard-response","87","213713","0.0-9.0-2.19","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","mask grid","p","","","","","Phylogenetic_Distractor_notarget","onmask","1100"," ","9","Ontogenetic","false","practice"
"","null","html-keyboard-response","88","214916","0.0-9.0-3.19","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","feedback screen","null","","","","","","","","","","","",""
"","8229","html-keyboard-response","89","223147","0.0-10.0","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","pre-experimental_briefing"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","90","225648","0.0-11.0-0.0","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","2107","html-keyboard-response","91","227755","0.0-11.0-1.0","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2500","q","7","Ontogenetic","true","experimental"
"","null","html-keyboard-response","92","227907","0.0-11.0-2.0","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","93","228608","0.0-11.0-0.1","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","2250","html-keyboard-response","94","230860","0.0-11.0-1.1","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","image grid"," ","","","","","Ontogenetic_Distractor_notarget","ongrid","2500"," ","4","Ontogenetic","true","experimental"
"","null","html-keyboard-response","95","231010","0.0-11.0-2.1","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","96","231712","0.0-11.0-0.2","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","1890","html-keyboard-response","97","233603","0.0-11.0-1.2","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2500","q","9","Ontogenetic","true","experimental"
"","null","html-keyboard-response","98","233756","0.0-11.0-2.2","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","99","234458","0.0-11.0-0.3","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","1457","html-keyboard-response","100","235915","0.0-11.0-1.3","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2500","p","2","Ontogenetic","true","experimental"
"","null","html-keyboard-response","101","236067","0.0-11.0-2.3","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","102","236770","0.0-11.0-0.4","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","fixation cross","null","","","","","","","","","","","",""
"","1522","html-keyboard-response","103","238292","0.0-11.0-1.4","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2500","p","6","Ontogenetic","true","experimental"
"","null","html-keyboard-response","104","238443","0.0-11.0-2.4","nl8z3IONYr","63d8915c1adeaab48c7f2029","6617fad957f7c6a12ea16e26","6622cc76a867ee3cbc3fd72c","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
